Date,Description,Amount,Transaction_Type,Category
2022-05-12,Mumbai Metro,351.0,DEBIT,Transport
2022-05-12,Ola Cab,560.0,DEBIT,Transport
2022-05-13,Milk Subscription,1035.0,DEBIT,Groceries
2022-05-13,Flipkart,3108.0,DEBIT,Shopping
2022-05-13,Local Grocery,1069.0,DEBIT,Groceries
2022-05-13,Starbucks,218.0,DEBIT,Coffee Shops
2022-05-14,Milk Subscription,291.0,DEBIT,Groceries
2022-05-14,Subway,663.0,DEBIT,Restaurants
2022-05-14,McDonalds,365.0,DEBIT,Restaurants
2022-05-14,Milk Subscription,784.0,DEBIT,Groceries
2022-05-14,Uber Ride,581.0,DEBIT,Transport
2022-05-15,Third Wave Coffee,411.0,DEBIT,Coffee Shops
2022-05-15,Amazon Fresh,219.0,DEBIT,Groceries
2022-05-15,Milk Subscription,380.0,DEBIT,Groceries
2022-05-15,Local Cafe,940.0,DEBIT,Restaurants
2022-05-16,Blue Tokai,187.0,DEBIT,Coffee Shops
2022-05-27,Indian Oil,47.0,DEBIT,Transport
2022-06-01,HP Petrol Pump,479.0,DEBIT,Transport
2022-06-01,Office Canteen Coffee,183.0,DEBIT,Coffee Shops
2022-06-01,Subway,1672.0,DEBIT,Restaurants
2022-06-01,BEST Bus Ticket,490.0,DEBIT,Transport
2022-06-01,Monthly Salary,109365.0,CREDIT,Salary
2022-06-02,Amazon Fresh,241.0,DEBIT,Groceries
2022-06-02,Zomato Refund,826.0,CREDIT,Refund
2022-06-02,Indian Oil,397.0,DEBIT,Transport
2022-06-02,Amazon Fresh,419.0,DEBIT,Groceries
2022-06-02,HP Petrol Pump,386.0,DEBIT,Transport
2022-06-02,Landlord Transfer,21765.0,DEBIT,Rent
2022-06-02,Steam Game,186.0,DEBIT,Entertainment
2022-06-02,BigBasket,150.0,DEBIT,Groceries
2022-06-03,Adani Electricity,1848.0,DEBIT,Utilities
2022-06-03,Indian Oil,559.0,DEBIT,Transport
2022-06-03,Zepto,181.0,DEBIT,Groceries
2022-06-03,Flipkart,1512.0,DEBIT,Shopping
2022-06-03,Local Cafe,826.0,DEBIT,Restaurants
2022-06-03,Adani Electricity,1777.0,DEBIT,Utilities
2022-06-03,Health Insurance Premium,1398.0,DEBIT,Medical
2022-06-04,Amazon Fresh,865.0,DEBIT,Groceries
2022-06-04,BigBasket,413.0,DEBIT,Groceries
2022-06-04,BigBasket,967.0,DEBIT,Groceries
2022-06-04,Third Wave Coffee,192.0,DEBIT,Coffee Shops
2022-06-04,Dominos,566.0,DEBIT,Restaurants
2022-06-04,Blinkit,1005.0,DEBIT,Groceries
2022-06-04,Myntra,2390.0,DEBIT,Shopping
2022-06-05,Groww SIP,8990.0,DEBIT,Investment
2022-06-05,Zomato,1255.0,DEBIT,Restaurants
2022-06-05,IRCTC,303.0,DEBIT,Transport
2022-06-05,Health Insurance Premium,1780.0,DEBIT,Medical
2022-06-05,BigBasket,749.0,DEBIT,Groceries
2022-06-05,BEST Bus Ticket,150.0,DEBIT,Transport
2022-06-05,Indian Oil,326.0,DEBIT,Transport
2022-06-06,Starbucks,458.0,DEBIT,Coffee Shops
2022-06-06,Dinner out,219.0,DEBIT,Restaurants
2022-06-06,Auto Rickshaw,502.0,DEBIT,Transport
2022-06-06,Milk Subscription,954.0,DEBIT,Groceries
2022-06-06,Dinner out,250.0,DEBIT,Restaurants
2022-06-06,Auto Rickshaw,30.0,DEBIT,Transport
2022-06-07,HDFC Auto Loan,9474.0,DEBIT,EMI
2022-06-07,Ola Cab,345.0,DEBIT,Transport
2022-06-07,Ola Cab,304.0,DEBIT,Transport
2022-06-07,IKEA India,2338.0,DEBIT,Shopping
2022-06-07,Amazon Fresh,483.0,DEBIT,Groceries
2022-06-07,BookMyShow,633.0,DEBIT,Entertainment
2022-06-08,Client Payment,7286.0,CREDIT,Freelancing
2022-06-08,Gym Subscription,726.0,DEBIT,Miscellaneous
2022-06-08,Blue Tokai,321.0,DEBIT,Coffee Shops
2022-06-08,Zepto,1097.0,DEBIT,Groceries
2022-06-08,Blinkit,975.0,DEBIT,Groceries
2022-06-08,Croma,1760.0,DEBIT,Shopping
2022-06-08,Blinkit,603.0,DEBIT,Groceries
2022-06-09,McDonalds,1636.0,DEBIT,Restaurants
2022-06-09,Milk Subscription,697.0,DEBIT,Groceries
2022-06-09,McDonalds,509.0,DEBIT,Restaurants
2022-06-09,Local Grocery,1170.0,DEBIT,Groceries
2022-06-09,Gym Subscription,958.0,DEBIT,Miscellaneous
2022-06-09,IKEA India,2575.0,DEBIT,Shopping
2022-06-10,Zepto,287.0,DEBIT,Groceries
2022-06-10,Cafe Coffee Day,210.0,DEBIT,Coffee Shops
2022-06-10,Starbucks,183.0,DEBIT,Coffee Shops
2022-06-10,Amazon Fresh,245.0,DEBIT,Groceries
2022-06-10,Zepto,940.0,DEBIT,Groceries
2022-06-10,Cafe Coffee Day,408.0,DEBIT,Coffee Shops
2022-06-11,DMart,281.0,DEBIT,Groceries
2022-06-11,Uber Ride,194.0,DEBIT,Transport
2022-06-11,Zara,789.0,DEBIT,Shopping
2022-06-11,Office Canteen Coffee,271.0,DEBIT,Coffee Shops
2022-06-12,Third Wave Coffee,399.0,DEBIT,Coffee Shops
2022-06-12,PVR Cinemas,828.0,DEBIT,Entertainment
2022-06-12,Netflix Subscription,176.0,DEBIT,Entertainment
2022-06-12,Reliance Fresh,301.0,DEBIT,Groceries
2022-06-13,IRCTC,501.0,DEBIT,Transport
2022-06-13,BigBasket,395.0,DEBIT,Groceries
2022-06-13,Indian Oil,205.0,DEBIT,Transport
2022-06-13,HP Petrol Pump,72.0,DEBIT,Transport
2022-06-13,Blue Tokai,392.0,DEBIT,Coffee Shops
2022-06-13,Local Grocery,972.0,DEBIT,Groceries
2022-06-14,Zepto,456.0,DEBIT,Groceries
2022-06-14,Decathlon,3172.0,DEBIT,Shopping
2022-06-14,Third Wave Coffee,152.0,DEBIT,Coffee Shops
2022-06-14,Blinkit,202.0,DEBIT,Groceries
2022-06-14,BigBasket,734.0,DEBIT,Groceries
2022-06-14,Cafe Coffee Day,422.0,DEBIT,Coffee Shops
2022-06-14,BEST Bus Ticket,247.0,DEBIT,Transport
2022-06-15,Third Wave Coffee,285.0,DEBIT,Coffee Shops
2022-06-15,Amazon Fresh,92.0,DEBIT,Groceries
2022-06-15,BigBasket,450.0,DEBIT,Groceries
2022-06-15,Reliance Fresh,668.0,DEBIT,Groceries
2022-06-15,Reliance Fresh,694.0,DEBIT,Groceries
2022-06-16,Local Clinic Checkup,1188.0,DEBIT,Medical
2022-06-16,Swiggy,1131.0,DEBIT,Restaurants
2022-06-16,Indian Oil,299.0,DEBIT,Transport
2022-06-16,Swiggy,542.0,DEBIT,Restaurants
2022-06-16,JioCinema,744.0,DEBIT,Entertainment
2022-06-16,Mumbai Metro,82.0,DEBIT,Transport
2022-06-17,HP Petrol Pump,416.0,DEBIT,Transport
2022-06-17,Amazon Refund,988.0,CREDIT,Refund
2022-06-17,Reliance Digital,3001.0,DEBIT,Shopping
2022-06-17,Zara,2723.0,DEBIT,Shopping
2022-06-17,IRCTC,85.0,DEBIT,Transport
2022-06-17,IRCTC,229.0,DEBIT,Transport
2022-06-17,Myntra,3730.0,DEBIT,Shopping
2022-06-17,IKEA India,1439.0,DEBIT,Shopping
2022-06-18,Luxury Zara,16777.0,DEBIT,Shopping
2022-06-18,PVR Cinemas,521.0,DEBIT,Entertainment
2022-06-18,Local Clinic Checkup,2237.0,DEBIT,Medical
2022-06-18,Amazon Fresh,213.0,DEBIT,Groceries
2022-06-19,Amazon,711.0,DEBIT,Shopping
2022-06-19,BigBasket,1114.0,DEBIT,Groceries
2022-06-19,BSNL Broadband,1471.0,DEBIT,Utilities
2022-06-19,Uber Ride,34.0,DEBIT,Transport
2022-06-19,BSNL Broadband,1818.0,DEBIT,Utilities
2022-06-19,Milk Subscription,989.0,DEBIT,Groceries
2022-06-19,Water Bill,2000.0,DEBIT,Utilities
2022-06-20,Burger King,1657.0,DEBIT,Restaurants
2022-06-20,Milk Subscription,478.0,DEBIT,Groceries
2022-06-22,Myntra Return Refund,314.0,CREDIT,Refund
2022-06-23,Zepto,261.0,DEBIT,Groceries
2022-07-01,Zomato,241.0,DEBIT,Restaurants
2022-07-01,BigBasket,467.0,DEBIT,Groceries
2022-07-01,Dominos,409.0,DEBIT,Restaurants
2022-07-01,Ola Cab,65.0,DEBIT,Transport
2022-07-01,Reliance Fresh,1042.0,DEBIT,Groceries
2022-07-01,TechCorp Payroll,92373.0,CREDIT,Salary
2022-07-01,HP Petrol Pump,103.0,DEBIT,Transport
2022-07-02,Monthly House Rent,22834.0,DEBIT,Rent
2022-07-02,BigBasket,919.0,DEBIT,Groceries
2022-07-02,Water Bill,851.0,DEBIT,Utilities
2022-07-02,Myntra,3395.0,DEBIT,Shopping
2022-07-02,Indian Oil,66.0,DEBIT,Transport
2022-07-03,Amazon,2530.0,DEBIT,Shopping
2022-07-03,Freelance Gig,11856.0,CREDIT,Freelancing
2022-07-03,Burger King,1226.0,DEBIT,Restaurants
2022-07-03,Mumbai Metro,330.0,DEBIT,Transport
2022-07-03,Ajio,3838.0,DEBIT,Shopping
2022-07-03,Gift,597.0,DEBIT,Miscellaneous
2022-07-04,IRCTC,312.0,DEBIT,Transport
2022-07-04,Burger King,1036.0,DEBIT,Restaurants
2022-07-04,Swiggy,1634.0,DEBIT,Restaurants
2022-07-04,DMart,933.0,DEBIT,Groceries
2022-07-04,Blinkit,250.0,DEBIT,Groceries
2022-07-04,Uber Ride,138.0,DEBIT,Transport
2022-07-05,Cafe Coffee Day,291.0,DEBIT,Coffee Shops
2022-07-05,Zepto,587.0,DEBIT,Groceries
2022-07-05,Jio Fiber,513.0,DEBIT,Utilities
2022-07-05,Gift,265.0,DEBIT,Miscellaneous
2022-07-05,BEST Bus Ticket,211.0,DEBIT,Transport
2022-07-05,PVR Cinemas,499.0,DEBIT,Entertainment
2022-07-05,Gold Purchase,7501.0,DEBIT,Investment
2022-07-05,Burger King,1625.0,DEBIT,Restaurants
2022-07-06,Cafe Coffee Day,188.0,DEBIT,Coffee Shops
2022-07-06,Uber Ride,325.0,DEBIT,Transport
2022-07-06,Oyo Rooms,2698.0,DEBIT,Travel
2022-07-06,Blinkit,1148.0,DEBIT,Groceries
2022-07-06,HP Petrol Pump (High Value),23891.0,DEBIT,Transport
2022-07-06,Laundry,502.0,DEBIT,Miscellaneous
2022-07-06,Decathlon,1668.0,DEBIT,Shopping
2022-07-07,Personal Loan EMI,7934.0,DEBIT,EMI
2022-07-07,Pet Care,647.0,DEBIT,Miscellaneous
2022-07-07,Ajio,3762.0,DEBIT,Shopping
2022-07-07,Swiggy,1198.0,DEBIT,Restaurants
2022-07-07,Myntra,656.0,DEBIT,Shopping
2022-07-07,BEST Bus Ticket,159.0,DEBIT,Transport
2022-07-07,BEST Bus Ticket,66.0,DEBIT,Transport
2022-07-07,Milk Subscription,1108.0,DEBIT,Groceries
2022-07-08,Subway,667.0,DEBIT,Restaurants
2022-07-08,Health Insurance Premium,2212.0,DEBIT,Medical
2022-07-08,Local Grocery,765.0,DEBIT,Groceries
2022-07-08,Uber Ride,75.0,DEBIT,Transport
2022-07-08,Decathlon,3289.0,DEBIT,Shopping
2022-07-09,Mumbai Metro,107.0,DEBIT,Transport
2022-07-09,Zepto,685.0,DEBIT,Groceries
2022-07-09,BEST Bus Ticket,279.0,DEBIT,Transport
2022-07-09,DMart,946.0,DEBIT,Groceries
2022-07-09,Mumbai Metro,215.0,DEBIT,Transport
2022-07-09,IKEA India,3105.0,DEBIT,Shopping
2022-07-09,Local Grocery,885.0,DEBIT,Groceries
2022-07-10,Spotify Premium,847.0,DEBIT,Entertainment
2022-07-10,Child Care,795.0,DEBIT,Miscellaneous
2022-07-10,Third Wave Coffee,250.0,DEBIT,Coffee Shops
2022-07-10,Apollo Pharmacy,1869.0,DEBIT,Medical
2022-07-11,Mumbai Metro,483.0,DEBIT,Transport
2022-07-11,Blue Tokai,271.0,DEBIT,Coffee Shops
2022-07-11,Burger King,841.0,DEBIT,Restaurants
2022-07-11,Uber Ride,332.0,DEBIT,Transport
2022-07-11,Milk Subscription,850.0,DEBIT,Groceries
2022-07-12,HP Petrol Pump,469.0,DEBIT,Transport
2022-07-12,IKEA India,2383.0,DEBIT,Shopping
2022-07-12,Burger King,1029.0,DEBIT,Restaurants
2022-07-12,Zomato,1596.0,DEBIT,Restaurants
2022-07-12,Auto Rickshaw,309.0,DEBIT,Transport
2022-07-12,BSNL Broadband,942.0,DEBIT,Utilities
2022-07-12,Oyo Rooms,2434.0,DEBIT,Travel
2022-07-13,Indian Oil,370.0,DEBIT,Transport
2022-07-13,Flipkart,960.0,DEBIT,Shopping
2022-07-13,Third Wave Coffee,168.0,DEBIT,Coffee Shops
2022-07-13,Amazon Fresh,1084.0,DEBIT,Groceries
2022-07-13,IKEA India,1590.0,DEBIT,Shopping
2022-07-13,Local Grocery,961.0,DEBIT,Groceries
2022-07-14,Zara,1723.0,DEBIT,Shopping
2022-07-14,Cafe Coffee Day,357.0,DEBIT,Coffee Shops
2022-07-14,Ola Cab,530.0,DEBIT,Transport
2022-07-14,BEST Bus Ticket,416.0,DEBIT,Transport
2022-07-14,Third Wave Coffee,335.0,DEBIT,Coffee Shops
2022-07-14,JioCinema,783.0,DEBIT,Entertainment
2022-07-14,Amazon,2405.0,DEBIT,Shopping
2022-07-15,Dinner out,871.0,DEBIT,Restaurants
2022-07-15,Reliance Digital,1906.0,DEBIT,Shopping
2022-07-15,Milk Subscription,624.0,DEBIT,Groceries
2022-07-15,Third Wave Coffee,238.0,DEBIT,Coffee Shops
2022-07-19,BEST Bus Ticket,53.0,DEBIT,Transport
2022-08-01,Monthly Paycheck,107303.0,CREDIT,Salary
2022-08-01,Indian Oil,65.0,DEBIT,Transport
2022-08-01,Reliance Fresh,471.0,DEBIT,Groceries
2022-08-01,IRCTC,192.0,DEBIT,Transport
2022-08-01,Reliance Fresh,708.0,DEBIT,Groceries
2022-08-01,IRCTC,416.0,DEBIT,Transport
2022-08-01,Local Grocery,1138.0,DEBIT,Groceries
2022-08-02,Third Wave Coffee,420.0,DEBIT,Coffee Shops
2022-08-02,IRCTC,458.0,DEBIT,Transport
2022-08-02,Blinkit,234.0,DEBIT,Groceries
2022-08-02,Dominos,1632.0,DEBIT,Restaurants
2022-08-02,Mumbai Metro,170.0,DEBIT,Transport
2022-08-02,Monthly House Rent,20802.0,DEBIT,Rent
2022-08-03,Zepto,372.0,DEBIT,Groceries
2022-08-03,Decathlon,3723.0,DEBIT,Shopping
2022-08-03,McDonalds,1689.0,DEBIT,Restaurants
2022-08-03,Auto Rickshaw,385.0,DEBIT,Transport
2022-08-04,Spotify Premium,840.0,DEBIT,Entertainment
2022-08-04,Milk Subscription,671.0,DEBIT,Groceries
2022-08-04,Blinkit,873.0,DEBIT,Groceries
2022-08-04,Reliance Fresh,632.0,DEBIT,Groceries
2022-08-04,Cafe Coffee Day,151.0,DEBIT,Coffee Shops
2022-08-04,Adani Electricity,1222.0,DEBIT,Utilities
2022-08-05,Local Grocery,624.0,DEBIT,Groceries
2022-08-05,Dinner out,1134.0,DEBIT,Restaurants
2022-08-05,PPF Deposit,9792.0,DEBIT,Investment
2022-08-05,Amazon Fresh,761.0,DEBIT,Groceries
2022-08-05,Ola Cab,493.0,DEBIT,Transport
2022-08-06,Uber Ride,38.0,DEBIT,Transport
2022-08-06,Taj Hotel,5124.0,DEBIT,Travel
2022-08-06,Local Grocery,540.0,DEBIT,Groceries
2022-08-06,Third Wave Coffee,339.0,DEBIT,Coffee Shops
2022-08-06,JioCinema,241.0,DEBIT,Entertainment
2022-08-07,Personal Loan EMI,6791.0,DEBIT,EMI
2022-08-07,Reliance Digital,2617.0,DEBIT,Shopping
2022-08-07,Decathlon,2358.0,DEBIT,Shopping
2022-08-07,IKEA India,1770.0,DEBIT,Shopping
2022-08-07,Amazon Fresh,623.0,DEBIT,Groceries
2022-08-07,Luxury Reliance Digital,26641.0,DEBIT,Shopping
2022-08-07,Zepto,1130.0,DEBIT,Groceries
2022-08-08,Luxury MakeMyTrip,28848.0,DEBIT,Travel
2022-08-08,Ola Cab,172.0,DEBIT,Transport
2022-08-08,BigBasket,672.0,DEBIT,Groceries
2022-08-08,Zepto,519.0,DEBIT,Groceries
2022-08-09,IKEA India,1416.0,DEBIT,Shopping
2022-08-09,BEST Bus Ticket,548.0,DEBIT,Transport
2022-08-09,Uber Ride,467.0,DEBIT,Transport
2022-08-09,Netflix Subscription,464.0,DEBIT,Entertainment
2022-08-09,NetMeds,1939.0,DEBIT,Medical
2022-08-09,Indian Oil,110.0,DEBIT,Transport
2022-08-10,Starbucks,303.0,DEBIT,Coffee Shops
2022-08-10,Local Grocery,769.0,DEBIT,Groceries
2022-08-10,Zomato,1150.0,DEBIT,Restaurants
2022-08-10,Jio Fiber,1856.0,DEBIT,Utilities
2022-08-10,Third Wave Coffee,408.0,DEBIT,Coffee Shops
2022-08-11,Blinkit,905.0,DEBIT,Groceries
2022-08-11,Cafe Coffee Day,168.0,DEBIT,Coffee Shops
2022-08-11,IRCTC,513.0,DEBIT,Transport
2022-08-11,BEST Bus Ticket,45.0,DEBIT,Transport
2022-08-11,Blinkit,682.0,DEBIT,Groceries
2022-08-11,BigBasket,1115.0,DEBIT,Groceries
2022-08-12,Auto Rickshaw,479.0,DEBIT,Transport
2022-08-12,Milk Subscription,512.0,DEBIT,Groceries
2022-08-12,Health Insurance Premium,1089.0,DEBIT,Medical
2022-08-12,Reliance Fresh,794.0,DEBIT,Groceries
2022-08-13,Subway,347.0,DEBIT,Restaurants
2022-08-13,Mumbai Metro,256.0,DEBIT,Transport
2022-08-15,Auto Rickshaw,74.0,DEBIT,Transport
2022-08-19,Milk Subscription,90.0,DEBIT,Groceries
2022-09-01,Monthly Paycheck,90565.0,CREDIT,Salary
2022-09-01,Decathlon,2135.0,DEBIT,Shopping
2022-09-01,Zomato,1128.0,DEBIT,Restaurants
2022-09-01,Swiggy,925.0,DEBIT,Restaurants
2022-09-01,Cafe Coffee Day,232.0,DEBIT,Coffee Shops
2022-09-02,Apartment Maintenance,21592.0,DEBIT,Rent
2022-09-02,Ajio,1894.0,DEBIT,Shopping
2022-09-02,Zepto,1088.0,DEBIT,Groceries
2022-09-02,Swiggy,435.0,DEBIT,Restaurants
2022-09-02,Dominos,369.0,DEBIT,Restaurants
2022-09-02,IRCTC,120.0,DEBIT,Transport
2022-09-03,Reliance Fresh,199.0,DEBIT,Groceries
2022-09-03,Airtel Postpaid,684.0,DEBIT,Utilities
2022-09-03,BigBasket,1116.0,DEBIT,Groceries
2022-09-03,DMart,244.0,DEBIT,Groceries
2022-09-03,Auto Rickshaw,394.0,DEBIT,Transport
2022-09-03,Auto Rickshaw,134.0,DEBIT,Transport
2022-09-03,Tata 1mg,692.0,DEBIT,Medical
2022-09-04,Reliance Fresh,298.0,DEBIT,Groceries
2022-09-04,Office Canteen Coffee,227.0,DEBIT,Coffee Shops
2022-09-04,Ola Cab,351.0,DEBIT,Transport
2022-09-04,Auto Rickshaw,82.0,DEBIT,Transport
2022-09-04,Local Grocery,933.0,DEBIT,Groceries
2022-09-05,BEST Bus Ticket,421.0,DEBIT,Transport
2022-09-05,Auto Rickshaw,229.0,DEBIT,Transport
2022-09-05,Ola Cab,34.0,DEBIT,Transport
2022-09-05,Dinner out,1577.0,DEBIT,Restaurants
2022-09-05,Gold Purchase,8867.0,DEBIT,Investment
2022-09-05,Zepto,580.0,DEBIT,Groceries
2022-09-06,Uber Ride,479.0,DEBIT,Transport
2022-09-06,HP Petrol Pump,450.0,DEBIT,Transport
2022-09-06,Ajio,3078.0,DEBIT,Shopping
2022-09-06,Mumbai Metro,574.0,DEBIT,Transport
2022-09-07,Steam Game,601.0,DEBIT,Entertainment
2022-09-07,BigBasket,756.0,DEBIT,Groceries
2022-09-07,Uber Ride,282.0,DEBIT,Transport
2022-09-07,Ola Cab,345.0,DEBIT,Transport
2022-09-07,JioCinema (High Value),17895.0,DEBIT,Entertainment
2022-09-07,Zepto,880.0,DEBIT,Groceries
2022-09-07,HDFC Auto Loan,9544.0,DEBIT,EMI
2022-09-07,Indian Oil,180.0,DEBIT,Transport
2022-09-08,Blue Tokai,454.0,DEBIT,Coffee Shops
2022-09-08,BigBasket,193.0,DEBIT,Groceries
2022-09-08,Amazon,3187.0,DEBIT,Shopping
2022-09-08,BSNL Broadband,1445.0,DEBIT,Utilities
2022-09-09,Ola Cab,252.0,DEBIT,Transport
2022-09-09,Starbucks,340.0,DEBIT,Coffee Shops
2022-09-09,Amazon Fresh (High Value),17798.0,DEBIT,Groceries
2022-09-09,Amazon,874.0,DEBIT,Shopping
2022-09-09,Local Grocery,467.0,DEBIT,Groceries
2022-09-10,Airtel Postpaid,941.0,DEBIT,Utilities
2022-09-10,Cafe Coffee Day,244.0,DEBIT,Coffee Shops
2022-09-10,Auto Rickshaw,543.0,DEBIT,Transport
2022-09-10,Local Cafe,938.0,DEBIT,Restaurants
2022-09-10,Cafe Coffee Day,451.0,DEBIT,Coffee Shops
2022-09-10,Burger King,1299.0,DEBIT,Restaurants
2022-09-10,DMart,137.0,DEBIT,Groceries
2022-09-11,Taj Hotel,4521.0,DEBIT,Travel
2022-09-11,Office Canteen Coffee,201.0,DEBIT,Coffee Shops
2022-09-11,BigBasket,640.0,DEBIT,Groceries
2022-09-11,McDonalds,299.0,DEBIT,Restaurants
2022-09-11,JioCinema,250.0,DEBIT,Entertainment
2022-09-11,Blue Tokai,176.0,DEBIT,Coffee Shops
2022-09-12,Amazon Fresh,328.0,DEBIT,Groceries
2022-09-12,Dinner out,826.0,DEBIT,Restaurants
2022-09-12,Mumbai Metro,164.0,DEBIT,Transport
2022-09-12,BigBasket,589.0,DEBIT,Groceries
2022-09-12,Apollo Pharmacy,314.0,DEBIT,Medical
2022-09-12,Indian Oil,371.0,DEBIT,Transport
2022-09-13,Zara,2415.0,DEBIT,Shopping
2022-09-13,Milk Subscription,687.0,DEBIT,Groceries
2022-09-13,Local Cafe,1420.0,DEBIT,Restaurants
2022-09-13,Milk Subscription,649.0,DEBIT,Groceries
2022-09-13,IRCTC,166.0,DEBIT,Transport
2022-09-13,Local Grocery,1198.0,DEBIT,Groceries
2022-09-13,Local Cafe,1751.0,DEBIT,Restaurants
2022-09-14,Office Canteen Coffee,180.0,DEBIT,Coffee Shops
2022-09-14,Third Wave Coffee,447.0,DEBIT,Coffee Shops
2022-09-14,Zomato,308.0,DEBIT,Restaurants
2022-09-14,Office Canteen Coffee,151.0,DEBIT,Coffee Shops
2022-09-14,Blue Tokai,157.0,DEBIT,Coffee Shops
2022-09-14,Mumbai Metro,299.0,DEBIT,Transport
2022-09-15,Subway,1364.0,DEBIT,Restaurants
2022-09-15,Reliance Fresh,311.0,DEBIT,Groceries
2022-09-15,Swiggy,215.0,DEBIT,Restaurants
2022-09-15,Local Clinic Checkup,629.0,DEBIT,Medical
2022-09-15,Dinner out,1587.0,DEBIT,Restaurants
2022-09-15,Mumbai Metro,313.0,DEBIT,Transport
2022-09-16,Blinkit,214.0,DEBIT,Groceries
2022-09-16,Mumbai Metro,30.0,DEBIT,Transport
2022-09-16,Burger King,624.0,DEBIT,Restaurants
2022-09-16,PVR Cinemas,389.0,DEBIT,Entertainment
2022-09-17,Mahanagar Gas,1480.0,DEBIT,Utilities
2022-09-17,JioCinema,697.0,DEBIT,Entertainment
2022-09-17,Starbucks,464.0,DEBIT,Coffee Shops
2022-09-17,Starbucks,195.0,DEBIT,Coffee Shops
2022-09-17,Jio Fiber,1909.0,DEBIT,Utilities
2022-09-17,Starbucks,353.0,DEBIT,Coffee Shops
2022-09-17,Indian Oil,203.0,DEBIT,Transport
2022-09-18,Office Canteen Coffee,331.0,DEBIT,Coffee Shops
2022-09-18,BEST Bus Ticket,307.0,DEBIT,Transport
2022-09-18,Milk Subscription,693.0,DEBIT,Groceries
2022-09-18,Uber Ride,321.0,DEBIT,Transport
2022-09-19,McDonalds,708.0,DEBIT,Restaurants
2022-09-19,Uber Ride,257.0,DEBIT,Transport
2022-09-19,BEST Bus Ticket,63.0,DEBIT,Transport
2022-09-19,Reliance Fresh,1062.0,DEBIT,Groceries
2022-10-01,Jio Fiber,1730.0,DEBIT,Utilities
2022-10-01,Third Wave Coffee,354.0,DEBIT,Coffee Shops
2022-10-01,Airtel Postpaid,1330.0,DEBIT,Utilities
2022-10-01,Mumbai Metro,321.0,DEBIT,Transport
2022-10-01,Salary Credit,94277.0,CREDIT,Salary
2022-10-02,Dinner out,659.0,DEBIT,Restaurants
2022-10-02,Apartment Maintenance,24192.0,DEBIT,Rent
2022-10-02,Reliance Digital,4741.0,DEBIT,Shopping
2022-10-02,HP Petrol Pump,245.0,DEBIT,Transport
2022-10-02,Ola Cab,353.0,DEBIT,Transport
2022-10-02,Myntra,6700.0,DEBIT,Shopping
2022-10-02,IRCTC,540.0,DEBIT,Transport
2022-10-03,Steam Game,235.0,DEBIT,Entertainment
2022-10-03,Reliance Fresh,933.0,DEBIT,Groceries
2022-10-03,BEST Bus Ticket,431.0,DEBIT,Transport
2022-10-03,Apollo Pharmacy,244.0,DEBIT,Medical
2022-10-03,Indian Oil,189.0,DEBIT,Transport
2022-10-03,Uber Ride,71.0,DEBIT,Transport
2022-10-03,Swiggy,397.0,DEBIT,Restaurants
2022-10-04,McDonalds,321.0,DEBIT,Restaurants
2022-10-04,Auto Rickshaw,448.0,DEBIT,Transport
2022-10-04,Auto Rickshaw,565.0,DEBIT,Transport
2022-10-04,BEST Bus Ticket,336.0,DEBIT,Transport
2022-10-04,JioCinema,646.0,DEBIT,Entertainment
2022-10-04,Auto Rickshaw,579.0,DEBIT,Transport
2022-10-04,Auto Rickshaw,211.0,DEBIT,Transport
2022-10-05,BEST Bus Ticket,228.0,DEBIT,Transport
2022-10-05,Myntra Return Refund,374.0,CREDIT,Refund
2022-10-05,Decathlon,5510.0,DEBIT,Shopping
2022-10-05,Groww SIP,7729.0,DEBIT,Investment
2022-10-05,Amazon,3414.0,DEBIT,Shopping
2022-10-05,Uber Ride,195.0,DEBIT,Transport
2022-10-06,Milk Subscription,701.0,DEBIT,Groceries
2022-10-06,Office Canteen Coffee,240.0,DEBIT,Coffee Shops
2022-10-06,Dinner out,671.0,DEBIT,Restaurants
2022-10-06,Local Grocery,186.0,DEBIT,Groceries
2022-10-06,Adani Electricity,1092.0,DEBIT,Utilities
2022-10-07,Personal Loan EMI,6275.0,DEBIT,EMI
2022-10-07,Cafe Coffee Day,439.0,DEBIT,Coffee Shops
2022-10-07,Zomato,1463.0,DEBIT,Restaurants
2022-10-07,Zomato,344.0,DEBIT,Restaurants
2022-10-07,Ola Cab,437.0,DEBIT,Transport
2022-10-08,Auto Rickshaw,589.0,DEBIT,Transport
2022-10-08,Ola Cab,549.0,DEBIT,Transport
2022-10-08,Cafe Coffee Day,163.0,DEBIT,Coffee Shops
2022-10-08,BookMyShow,316.0,DEBIT,Entertainment
2022-10-08,Zepto,1151.0,DEBIT,Groceries
2022-10-09,Local Cafe,408.0,DEBIT,Restaurants
2022-10-09,Indian Oil,90.0,DEBIT,Transport
2022-10-09,Local Cafe,1161.0,DEBIT,Restaurants
2022-10-09,Air India,5995.0,DEBIT,Travel
2022-10-09,Blinkit,289.0,DEBIT,Groceries
2022-10-10,Third Wave Coffee (High Value),28991.0,DEBIT,Coffee Shops
2022-10-10,Adani Electricity,1108.0,DEBIT,Utilities
2022-10-10,Local Cafe,1655.0,DEBIT,Restaurants
2022-10-10,Amazon,3891.0,DEBIT,Shopping
2022-10-10,Local Cafe,323.0,DEBIT,Restaurants
2022-10-10,Ajio,6704.0,DEBIT,Shopping
