User ID,Date,Description,Amount,Transaction_Type,Category,Account Name
3.0,10/10/2018,Grocery Store,53.68,debit,Groceries,Silver Card
1.0,10/11/2018,Phone Company,89.4,debit,Mobile Phone,Checking
1.0,10/12/2018,Biweekly Paycheck,2000.0,credit,Paycheck,Checking
1.0,10/16/2018,Power Company,60.0,debit,Utilities,Checking
1.0,10/17/2018,City Water Charges,35.0,debit,Utilities,Checking
1.0,10/18/2018,State Farm,75.0,debit,Auto Insurance,Checking
2.0,10/18/2018,Grocery Store,33.55,debit,Groceries,Platinum Card
2.0,10/18/2018,Hardware Store,45.24,debit,Home Improvement,Platinum Card
2.0,10/18/2018,Brunch Restaurant,8.0,debit,Restaurants,Platinum Card
2.0,10/21/2018,Credit Card Payment,544.37,credit,Credit Card Payment,Platinum Card
3.0,10/22/2018,Credit Card Payment,353.83,credit,Credit Card Payment,Silver Card
1.0,10/22/2018,Credit Card Payment,353.83,debit,Credit Card Payment,Checking
2.0,10/22/2018,BP,34.66,debit,Gas & Fuel,Platinum Card
2.0,10/23/2018,Grocery Store,7.57,debit,Groceries,Platinum Card
1.0,10/25/2018,Internet Service Provider,74.99,debit,Internet,Checking
2.0,10/25/2018,Amazon,29.98,debit,Shopping,Platinum Card
1.0,10/26/2018,TechCorp Salary,2000.0,credit,Paycheck,Checking
3.0,10/27/2018,American Tavern,25.4,debit,Restaurants,Silver Card
2.0,10/28/2018,Brewing Company,12.71,debit,Alcohol & Bars,Platinum Card
2.0,10/28/2018,Seafood Restaurant,14.75,debit,Food & Dining,Platinum Card
2.0,10/28/2018,Whole Foods Market,92.49,debit,Groceries,Platinum Card
2.0,10/28/2018,Italian Restaurant,54.0,debit,Restaurants,Platinum Card
2.0,10/31/2018,Grocery Store,5.64,debit,Groceries,Platinum Card
2.0,11/1/2018,Amazon,13.13,debit,Shopping,Platinum Card
2.0,11/2/2018,Credit Card Payment,262.51,credit,Credit Card Payment,Platinum Card
1.0,11/2/2018,Credit Card Payment,262.51,debit,Credit Card Payment,Checking
1.0,11/2/2018,Mortgage Payment,1209.18,debit,Mortgage & Rent,Checking
2.0,11/3/2018,Pizza Place,23.66,debit,Fast Food,Platinum Card
2.0,11/4/2018,Netflix Subscription,11.76,debit,Movies & DVDs,Platinum Card
2.0,11/5/2018,Shell,36.51,debit,Gas & Fuel,Platinum Card
2.0,11/6/2018,Amazon,53.95,debit,Shopping,Platinum Card
1.0,11/6/2018,Gas Company,30.0,debit,Utilities,Checking
2.0,11/8/2018,Whole Foods Market,5.64,debit,Groceries,Platinum Card
2.0,11/9/2018,Spotify,10.69,debit,Music,Platinum Card
1.0,11/9/2018,Biweekly Paycheck,2000.0,credit,Paycheck,Checking
2.0,11/10/2018,Brewing Company,27.0,debit,Alcohol & Bars,Platinum Card
2.0,11/10/2018,Chick-Fil-A,14.19,debit,Fast Food,Platinum Card
2.0,11/10/2018,Food Truck,24.4,debit,Groceries,Platinum Card
2.0,11/12/2018,Whole Foods Market,10.18,debit,Groceries,Platinum Card
3.0,11/12/2018,American Tavern,22.33,debit,Restaurants,Silver Card
2.0,11/13/2018,Whole Foods Market,4.8,debit,Groceries,Platinum Card
2.0,11/13/2018,Whole Foods Market,37.43,debit,Groceries,Platinum Card
2.0,11/13/2018,Whole Foods Market,10.15,debit,Groceries,Platinum Card
1.0,11/13/2018,Phone Company,89.54,debit,Mobile Phone,Checking
1.0,11/14/2018,Power Company,60.0,debit,Utilities,Checking
1.0,11/16/2018,City Water Charges,35.0,debit,Utilities,Checking
2.0,11/17/2018,Brewing Company,22.8,debit,Alcohol & Bars,Platinum Card
2.0,11/17/2018,Home Depot Hardware,15.47,debit,Home Improvement,Platinum Card
2.0,11/17/2018,Home Depot Hardware,6.4,debit,Home Improvement,Platinum Card
2.0,11/17/2018,Greek Restaurant,23.26,debit,Restaurants,Platinum Card
3.0,11/19/2018,Brewing Company,20.0,debit,Alcohol & Bars,Silver Card
3.0,11/19/2018,QuikTrip,29.15,debit,Gas & Fuel,Silver Card
3.0,11/19/2018,Home Depot Hardware,10.02,debit,Home Improvement,Silver Card
1.0,11/20/2018,State Farm,75.0,debit,Auto Insurance,Checking
2.0,11/20/2018,Credit Card Payment,421.96,credit,Credit Card Payment,Platinum Card
3.0,11/21/2018,Whole Foods Market,5.64,debit,Groceries,Silver Card
2.0,11/21/2018,Hardware Store,37.41,debit,Home Improvement,Platinum Card
1.0,11/23/2018,Biweekly Paycheck,2000.0,credit,Paycheck,Checking
3.0,11/26/2018,American Tavern,16.8,debit,Alcohol & Bars,Silver Card
1.0,11/26/2018,Internet Service Provider,74.99,debit,Internet,Checking
3.0,11/27/2018,Movie Theater,17.0,debit,Movies & DVDs,Silver Card
3.0,11/27/2018,American Tavern,28.4,debit,Restaurants,Silver Card
3.0,11/29/2018,Credit Card Payment,582.99,credit,Credit Card Payment,Silver Card
2.0,11/29/2018,Credit Card Payment,751.5,credit,Credit Card Payment,Platinum Card
1.0,11/30/2018,Credit Card Payment,582.99,debit,Credit Card Payment,Checking
3.0,11/30/2018,Grocery Store,6.27,debit,Groceries,Silver Card
3.0,12/1/2018,Whole Foods Market,5.64,debit,Groceries,Silver Card
3.0,12/1/2018,Brunch Restaurant,8.0,debit,Restaurants,Silver Card
2.0,12/1/2018,Amazon,13.13,debit,Shopping,Platinum Card
3.0,12/3/2018,BP,30.03,debit,Gas & Fuel,Silver Card
3.0,12/3/2018,Whole Foods Market,148.15,debit,Groceries,Silver Card
1.0,12/3/2018,Mortgage Payment,1209.18,debit,Mortgage & Rent,Checking
3.0,12/4/2018,Starbucks Coffee,3.0,debit,Coffee Shops,Silver Card
2.0,12/4/2018,Latin Restaurant,20.65,debit,Fast Food,Platinum Card
2.0,12/4/2018,Netflix Subscription,11.76,debit,Movies & DVDs,Platinum Card
2.0,12/6/2018,Whole Foods Market,21.38,debit,Groceries,Platinum Card
2.0,12/6/2018,Whole Foods Market,13.48,debit,Groceries,Platinum Card
1.0,12/6/2018,Gas Company,40.0,debit,Utilities,Checking
2.0,12/7/2018,Barbershop,30.0,debit,Haircut,Platinum Card
1.0,12/7/2018,Biweekly Paycheck,2000.0,credit,Paycheck,Checking
2.0,12/8/2018,Grocery Store,12.64,debit,Groceries,Platinum Card
2.0,12/9/2018,Spotify,10.69,debit,Music,Platinum Card
2.0,12/11/2018,Brunch Restaurant,10.29,debit,Restaurants,Platinum Card
1.0,12/12/2018,Phone Company,89.54,debit,Mobile Phone,Checking
3.0,12/13/2018,Thai Restaurant,27.0,debit,Restaurants,Silver Card
3.0,12/14/2018,Whole Foods Market,21.39,debit,Groceries,Silver Card
3.0,12/14/2018,Hardware Store,17.1,debit,Home Improvement,Silver Card
1.0,12/14/2018,Power Company,60.0,debit,Utilities,Checking
3.0,12/17/2018,American Tavern,63.0,debit,Food & Dining,Silver Card
3.0,12/17/2018,BP,20.01,debit,Gas & Fuel,Silver Card
1.0,12/17/2018,City Water Charges,35.0,debit,Utilities,Checking
3.0,12/18/2018,Starbucks Coffee,3.0,debit,Coffee Shops,Silver Card
2.0,12/18/2018,Credit Card Payment,311.02,credit,Credit Card Payment,Platinum Card
1.0,12/18/2018,Credit Card Payment,311.02,debit,Credit Card Payment,Checking
3.0,12/18/2018,Fancy Restaurant,56.52,debit,Restaurants,Silver Card
2.0,12/18/2018,Amazon,49.99,debit,Shopping,Platinum Card
2.0,12/18/2018,Amazon,41.72,debit,Shopping,Platinum Card
2.0,12/18/2018,Amazon,24.3,debit,Shopping,Platinum Card
1.0,12/19/2018,State Farm,75.0,debit,Auto Insurance,Checking
2.0,12/19/2018,Amazon,43.01,debit,Shopping,Platinum Card
3.0,12/20/2018,Credit Card Payment,464.03,credit,Credit Card Payment,Silver Card
3.0,12/20/2018,Shell,30.38,debit,Gas & Fuel,Silver Card
1.0,12/21/2018,Credit Card Payment,464.03,debit,Credit Card Payment,Checking
1.0,12/21/2018,TechCorp Salary,2000.0,credit,Paycheck,Checking
2.0,12/22/2018,New York Deli,21.38,debit,Fast Food,Platinum Card
2.0,12/22/2018,Hardware Store,22.14,debit,Home Improvement,Platinum Card
2.0,12/23/2018,Home Depot Hardware,28.0,debit,Home Improvement,Platinum Card
2.0,12/24/2018,Hardware Store,38.4,debit,Home Improvement,Platinum Card
2.0,12/26/2018,Chick-Fil-A,56.07,debit,Fast Food,Platinum Card
2.0,12/26/2018,Shell,32.47,debit,Gas & Fuel,Platinum Card
2.0,12/26/2018,Shell,7.48,debit,Gas & Fuel,Platinum Card
1.0,12/26/2018,Internet Service Provider,75.99,debit,Internet,Checking
2.0,12/26/2018,Amazon,44.99,debit,Shopping,Platinum Card
3.0,12/28/2018,Brewing Company,12.0,debit,Alcohol & Bars,Silver Card
3.0,12/29/2018,Brewing Company,14.0,debit,Alcohol & Bars,Silver Card
2.0,12/29/2018,Credit Card Payment,860.05,credit,Credit Card Payment,Platinum Card
3.0,12/29/2018,Whole Foods Market,55.04,debit,Groceries,Silver Card
2.0,1/1/2019,Amazon,13.09,debit,Shopping,Platinum Card
1.0,1/2/2019,Credit Card Payment,499.6,debit,Credit Card Payment,Checking
1.0,1/3/2019,Mortgage Payment,1100.0,debit,Mortgage & Rent,Checking
2.0,1/3/2019,Amazon,42.1,debit,Shopping,Platinum Card
1.0,1/4/2019,TechCorp Salary,2000.0,credit,Paycheck,Checking
2.0,1/5/2019,American Tavern,23.49,debit,Restaurants,Platinum Card
1.0,1/8/2019,Gas Company,45.0,debit,Utilities,Checking
2.0,1/9/2019,Credit Card Payment,491.45,credit,Credit Card Payment,Platinum Card
1.0,1/9/2019,Credit Card Payment,491.45,debit,Credit Card Payment,Checking
1.0,1/9/2019,Credit Card Payment,281.84,debit,Credit Card Payment,Checking
2.0,1/9/2019,Spotify,10.69,debit,Music,Platinum Card
3.0,1/10/2019,Grocery Store,58.79,debit,Groceries,Silver Card
3.0,1/10/2019,Barbershop,30.0,debit,Haircut,Silver Card
1.0,1/10/2019,Phone Company,65.0,debit,Mobile Phone,Checking
3.0,1/14/2019,Shell,28.92,debit,Gas & Fuel,Silver Card
3.0,1/15/2019,Grocery Store,6.06,debit,Groceries,Silver Card
1.0,1/16/2019,City Water Charges,35.0,debit,Utilities,Checking
1.0,1/16/2019,Power Company,60.0,debit,Utilities,Checking
1.0,1/18/2019,State Farm,75.0,debit,Auto Insurance,Checking
1.0,1/18/2019,TechCorp Salary,2000.0,credit,Paycheck,Checking
3.0,1/21/2019,Credit Card Payment,277.99,credit,Credit Card Payment,Silver Card
1.0,1/22/2019,Credit Card Payment,277.99,debit,Credit Card Payment,Checking
3.0,1/24/2019,Whole Foods Market,21.06,debit,Groceries,Silver Card
2.0,1/24/2019,Amazon,11.7,debit,Shopping,Platinum Card
2.0,1/24/2019,Amazon,4.21,debit,Shopping,Platinum Card
1.0,1/25/2019,Internet Service Provider,75.0,debit,Internet,Checking
1.0,1/31/2019,Credit Card Payment,1900.0,debit,Credit Card Payment,Checking
3.0,1/31/2019,Shell,31.32,debit,Gas & Fuel,Silver Card
1.0,2/1/2019,TechCorp Salary,2000.0,credit,Paycheck,Checking
3.0,2/1/2019,Roadside Diner,9.47,debit,Restaurants,Silver Card
2.0,2/1/2019,Amazon,13.09,debit,Shopping,Platinum Card
3.0,2/4/2019,Hardware Store,86.97,debit,Home Improvement,Silver Card
2.0,2/4/2019,Netflix,11.76,debit,Television,Platinum Card
1.0,2/5/2019,Mortgage Payment,1100.0,debit,Mortgage & Rent,Checking
1.0,2/7/2019,Gas Company,65.0,debit,Utilities,Checking
2.0,2/8/2019,Starbucks Coffee,3.0,debit,Coffee Shops,Platinum Card
2.0,2/8/2019,Thai Restaurant,27.47,debit,Restaurants,Platinum Card
2.0,2/9/2019,Spotify,10.69,debit,Music,Platinum Card
2.0,2/11/2019,Starbucks Coffee,3.0,debit,Coffee Shops,Platinum Card
1.0,2/11/2019,Credit Card Payment,133.95,debit,Credit Card Payment,Checking
2.0,2/11/2019,BP,24.01,debit,Gas & Fuel,Platinum Card
2.0,2/12/2019,Whole Foods Market,30.54,debit,Groceries,Platinum Card
1.0,2/12/2019,Phone Company,65.0,debit,Mobile Phone,Checking
2.0,2/13/2019,Whole Foods Market,8.21,debit,Groceries,Platinum Card
2.0,2/15/2019,Credit Card Payment,207.47,credit,Credit Card Payment,Platinum Card
1.0,2/15/2019,Credit Card Payment,207.47,debit,Credit Card Payment,Checking
2.0,2/15/2019,Grocery Store,4.59,debit,Groceries,Platinum Card
1.0,2/15/2019,TechCorp Salary,2000.0,credit,Paycheck,Checking
1.0,2/15/2019,Power Company,60.0,debit,Utilities,Checking
2.0,2/16/2019,Brewing Company,8.0,debit,Alcohol & Bars,Platinum Card
2.0,2/16/2019,American Tavern,32.75,debit,Restaurants,Platinum Card
2.0,2/16/2019,Amazon,37.45,debit,Shopping,Platinum Card
1.0,2/19/2019,Credit Card Payment,574.84,debit,Credit Card Payment,Checking
1.0,2/19/2019,City Water Charges,35.0,debit,Utilities,Checking
1.0,2/20/2019,State Farm,75.0,debit,Auto Insurance,Checking
3.0,2/20/2019,Credit Card Payment,292.54,credit,Credit Card Payment,Silver Card
2.0,2/20/2019,Barbershop,30.0,debit,Haircut,Platinum Card
1.0,2/21/2019,Credit Card Payment,292.54,debit,Credit Card Payment,Checking
3.0,2/21/2019,Whole Foods Market,46.96,debit,Groceries,Silver Card
3.0,2/25/2019,BP,33.8,debit,Gas & Fuel,Silver Card
1.0,2/25/2019,Internet Service Provider,75.0,debit,Internet,Checking
3.0,2/27/2019,Roadside Diner,25.77,debit,Restaurants,Silver Card
3.0,2/28/2019,Grocery Store,32.07,debit,Groceries,Silver Card
1.0,3/1/2019,Biweekly Paycheck,2000.0,credit,Paycheck,Checking
2.0,3/1/2019,Amazon,13.09,debit,Shopping,Platinum Card
3.0,3/4/2019,Whole Foods Market,92.04,debit,Groceries,Silver Card
1.0,3/4/2019,Mortgage Payment,1100.0,debit,Mortgage & Rent,Checking
2.0,3/4/2019,Netflix Subscription,11.76,debit,Television,Platinum Card
3.0,3/5/2019,Fancy Restaurant,7.0,debit,Restaurants,Silver Card
1.0,3/6/2019,Credit Card Payment,491.86,debit,Credit Card Payment,Checking
2.0,3/8/2019,BP,34.08,debit,Gas & Fuel,Platinum Card
2.0,3/8/2019,Amazon,27.17,debit,Shopping,Platinum Card
1.0,3/8/2019,Gas Company,49.0,debit,Utilities,Checking
2.0,3/9/2019,Spotify,10.69,debit,Music,Platinum Card
1.0,3/12/2019,Phone Company,65.0,debit,Mobile Phone,Checking
2.0,3/12/2019,Bakery Place,3.02,debit,Restaurants,Platinum Card
2.0,3/13/2019,Credit Card Payment,532.86,credit,Credit Card Payment,Platinum Card
3.0,3/13/2019,Credit Card Payment,301.79,credit,Credit Card Payment,Silver Card
1.0,3/14/2019,Credit Card Payment,305.27,debit,Credit Card Payment,Checking
1.0,3/14/2019,Credit Card Payment,301.79,debit,Credit Card Payment,Checking
2.0,3/14/2019,Brunch Restaurant,8.0,debit,Restaurants,Platinum Card
1.0,3/15/2019,TechCorp Salary,2000.0,credit,Paycheck,Checking
1.0,3/15/2019,Power Company,60.0,debit,Utilities,Checking
2.0,3/18/2019,Best Buy,320.99,debit,Electronics & Software,Platinum Card
2.0,3/18/2019,Whole Foods Market,16.23,debit,Groceries,Platinum Card
2.0,3/19/2019,Amazon,13.84,debit,Shopping,Platinum Card
1.0,3/19/2019,City Water Charges,35.0,debit,Utilities,Checking
1.0,3/20/2019,State Farm,75.0,debit,Auto Insurance,Checking
2.0,3/22/2019,BP,37.51,debit,Gas & Fuel,Platinum Card
2.0,3/23/2019,Starbucks Coffee,5.2,debit,Coffee Shops,Platinum Card
1.0,3/25/2019,Internet Service Provider,75.0,debit,Internet,Checking
2.0,3/26/2019,Amazon,16.04,debit,Shopping,Platinum Card
2.0,3/27/2019,Brewing Company,49.63,debit,Alcohol & Bars,Platinum Card
2.0,3/27/2019,Whole Foods Market,4.46,debit,Groceries,Platinum Card
1.0,3/29/2019,Biweekly Paycheck,2000.0,credit,Paycheck,Checking
2.0,3/30/2019,Starbucks Coffee,12.84,debit,Coffee Shops,Platinum Card
2.0,3/31/2019,Credit Card Payment,957.6,credit,Credit Card Payment,Platinum Card
1.0,4/1/2019,Credit Card Payment,1552.65,debit,Credit Card Payment,Checking
2.0,4/1/2019,Credit Card Payment,600.51,credit,Credit Card Payment,Platinum Card
2.0,4/1/2019,Amazon,13.09,debit,Shopping,Platinum Card
1.0,4/2/2019,Mortgage Payment,1100.0,debit,Mortgage & Rent,Checking
2.0,4/4/2019,Whole Foods Market,5.64,debit,Groceries,Platinum Card
2.0,4/4/2019,Amazon,35.9,debit,Shopping,Platinum Card
2.0,4/4/2019,Netflix,11.76,debit,Television,Platinum Card
2.0,4/6/2019,Amazon,27.54,debit,Shopping,Platinum Card
1.0,4/8/2019,Gas Company,30.0,debit,Utilities,Checking
1.0,4/9/2019,Credit Card Payment,436.75,debit,Credit Card Payment,Checking
2.0,4/9/2019,Grocery Store,10.7,debit,Groceries,Platinum Card
2.0,4/9/2019,Barbershop,30.0,debit,Haircut,Platinum Card
2.0,4/9/2019,Spotify,10.69,debit,Music,Platinum Card
1.0,4/10/2019,Phone Company,65.0,debit,Mobile Phone,Checking
3.0,4/12/2019,Best Buy,44.93,debit,Electronics & Software,Silver Card
2.0,4/12/2019,Grocery Store,41.34,debit,Groceries,Platinum Card
1.0,4/12/2019,TechCorp Salary,2000.0,credit,Paycheck,Checking
2.0,4/13/2019,QuikTrip,38.94,debit,Gas & Fuel,Platinum Card
2.0,4/13/2019,Whole Foods Market,16.87,debit,Groceries,Platinum Card
2.0,4/13/2019,Vietnamese Restaurant,20.64,debit,Restaurants,Platinum Card
1.0,4/15/2019,Power Company,60.0,debit,Utilities,Checking
1.0,4/16/2019,City Water Charges,35.0,debit,Utilities,Checking
1.0,4/18/2019,State Farm,75.0,debit,Auto Insurance,Checking
3.0,4/18/2019,Credit Card Payment,604.32,credit,Credit Card Payment,Silver Card
2.0,4/18/2019,Credit Card Payment,458.1,credit,Credit Card Payment,Platinum Card
1.0,4/19/2019,Credit Card Payment,604.32,debit,Credit Card Payment,Checking
2.0,4/19/2019,Whole Foods Market,10.89,debit,Groceries,Platinum Card
3.0,4/22/2019,Brewing Company,14.4,debit,Alcohol & Bars,Silver Card
3.0,4/22/2019,Greek Restaurant,64.52,debit,Restaurants,Silver Card
3.0,4/23/2019,Hardware Store,29.56,debit,Home Improvement,Silver Card
1.0,4/25/2019,Internet Service Provider,75.0,debit,Internet,Checking
1.0,4/26/2019,TechCorp Salary,2000.0,credit,Paycheck,Checking
2.0,4/27/2019,Brewing Company,40.0,debit,Alcohol & Bars,Platinum Card
3.0,4/27/2019,Credit Card Payment,268.96,credit,Credit Card Payment,Silver Card
3.0,4/27/2019,American Tavern,14.74,debit,Restaurants,Silver Card
1.0,4/29/2019,Credit Card Payment,268.96,debit,Credit Card Payment,Checking
2.0,4/29/2019,Whole Foods Market,5.64,debit,Groceries,Platinum Card
2.0,4/30/2019,BP,39.08,debit,Gas & Fuel,Platinum Card
2.0,5/1/2019,Amazon,13.09,debit,Shopping,Platinum Card
1.0,5/2/2019,Mortgage Payment,1100.0,debit,Mortgage & Rent,Checking
1.0,5/3/2019,Credit Card Payment,758.07,debit,Credit Card Payment,Checking
2.0,5/4/2019,Netflix,13.9,debit,Television,Platinum Card
2.0,5/6/2019,Amazon,16.94,debit,Shopping,Platinum Card
2.0,5/7/2019,Amazon,38.56,debit,Shopping,Platinum Card
2.0,5/9/2019,Best Buy,331.69,debit,Electronics & Software,Platinum Card
2.0,5/9/2019,Spotify,10.69,debit,Music,Platinum Card
2.0,5/9/2019,Target,3.2,debit,Shopping,Platinum Card
1.0,5/9/2019,Gas Company,30.0,debit,Utilities,Checking
3.0,5/10/2019,Best Buy,21.39,debit,Electronics & Software,Silver Card
1.0,5/10/2019,Phone Company,65.0,debit,Mobile Phone,Checking
1.0,5/10/2019,Biweekly Paycheck,2000.0,credit,Paycheck,Checking
1.0,5/13/2019,Credit Card Payment,480.88,debit,Credit Card Payment,Checking
3.0,5/13/2019,QuikTrip,35.24,debit,Gas & Fuel,Silver Card
3.0,5/13/2019,Fancy Restaurant,98.19,debit,Restaurants,Silver Card
3.0,5/13/2019,Greek Restaurant,23.11,debit,Restaurants,Silver Card
3.0,5/14/2019,Whole Foods Market,2.02,debit,Groceries,Silver Card
1.0,5/15/2019,Power Company,60.0,debit,Utilities,Checking
2.0,5/17/2019,Credit Card Payment,575.33,credit,Credit Card Payment,Platinum Card
1.0,5/17/2019,City Water Charges,35.0,debit,Utilities,Checking
1.0,5/20/2019,State Farm,75.0,debit,Auto Insurance,Checking
1.0,5/20/2019,Credit Card Payment,415.47,debit,Credit Card Payment,Checking
3.0,5/20/2019,American Tavern,32.53,debit,Restaurants,Silver Card
3.0,5/24/2019,Credit Card Payment,765.68,credit,Credit Card Payment,Silver Card
2.0,5/24/2019,Hardware Store,27.96,debit,Home Improvement,Platinum Card
1.0,5/24/2019,TechCorp Salary,2000.0,credit,Paycheck,Checking
2.0,5/24/2019,Brunch Restaurant,8.0,debit,Restaurants,Platinum Card
2.0,5/25/2019,QuikTrip,36.76,debit,Gas & Fuel,Platinum Card
2.0,5/25/2019,Hardware Store,30.99,debit,Home Improvement,Platinum Card
2.0,5/27/2019,Mexican Restaurant,34.33,debit,Restaurants,Platinum Card
1.0,5/28/2019,Credit Card Payment,765.68,debit,Credit Card Payment,Checking
1.0,5/30/2019,Internet Service Provider,75.0,debit,Internet,Checking
2.0,5/30/2019,American Tavern,34.82,debit,Restaurants,Platinum Card
2.0,6/1/2019,Amazon,13.09,debit,Shopping,Platinum Card
2.0,6/3/2019,Starbucks,2.75,debit,Coffee Shops,Platinum Card
2.0,6/3/2019,Credit Card Payment,260.95,credit,Credit Card Payment,Platinum Card
1.0,6/3/2019,Mortgage Payment,1100.0,debit,Mortgage & Rent,Checking
2.0,6/4/2019,Barbershop,30.0,debit,Haircut,Platinum Card
2.0,6/4/2019,Netflix Subscription,13.9,debit,Television,Platinum Card
2.0,6/5/2019,Grocery Store,23.0,debit,Groceries,Platinum Card
2.0,6/5/2019,Mexican Restaurant,23.24,debit,Restaurants,Platinum Card
2.0,6/6/2019,Starbucks Coffee,3.75,debit,Coffee Shops,Platinum Card
2.0,6/6/2019,Whole Foods Market,5.64,debit,Groceries,Platinum Card
1.0,6/7/2019,Credit Card Payment,458.56,debit,Credit Card Payment,Checking
1.0,6/7/2019,TechCorp Salary,2000.0,credit,Paycheck,Checking
1.0,6/7/2019,Gas Company,30.0,debit,Utilities,Checking
2.0,6/9/2019,Spotify,10.69,debit,Music,Platinum Card
1.0,6/12/2019,Phone Company,65.0,debit,Mobile Phone,Checking
2.0,6/13/2019,Credit Card Payment,152.72,credit,Credit Card Payment,Platinum Card
1.0,6/13/2019,Credit Card Payment,152.72,debit,Credit Card Payment,Checking
3.0,6/14/2019,Whole Foods Market,10.69,debit,Groceries,Silver Card
3.0,6/15/2019,BP,33.16,debit,Gas & Fuel,Silver Card
1.0,6/17/2019,City Water Charges,35.0,debit,Utilities,Checking
1.0,6/17/2019,Power Company,60.0,debit,Utilities,Checking
3.0,6/18/2019,Brewing Company,15.0,debit,Alcohol & Bars,Silver Card
3.0,6/18/2019,Shell,41.83,debit,Gas & Fuel,Silver Card
1.0,6/19/2019,State Farm,75.0,debit,Auto Insurance,Checking
1.0,6/20/2019,Credit Card Payment,375.26,debit,Credit Card Payment,Checking
1.0,6/20/2019,Mike's Construction Co.,9200.0,debit,Home Improvement,Checking
3.0,6/20/2019,Credit Card Payment,100.68,credit,Credit Card Payment,Silver Card
1.0,6/21/2019,Credit Card Payment,100.68,debit,Credit Card Payment,Checking
1.0,6/21/2019,Biweekly Paycheck,2000.0,credit,Paycheck,Checking
3.0,6/24/2019,Brewing Company,15.0,debit,Alcohol & Bars,Silver Card
3.0,6/28/2019,BP,30.64,debit,Gas & Fuel,Silver Card
1.0,6/30/2019,Internet Service Provider,75.0,debit,Internet,Checking
3.0,7/1/2019,Starbucks Coffee,7.0,debit,Coffee Shops,Silver Card
3.0,7/1/2019,Whole Foods Market,99.47,debit,Groceries,Silver Card
